gid,scenario,latitude,longitude,demand_ammonia_kg,demand_biofuel_kg,demand_ldv_kg,demand_metals_kg,demand_methanol_kg,demand_mhdv_kg,demand_ng_kg,demand_refining_kg,demand_storage_kg,demand_synfuel_kg,supply_lte_kg,supply_nuclearhte_kg,supply_smr_kg
2252,Low NG Resource,39.47032686,-80.1502196,0,0,0,0,0,0,0,0,0,0,0,0,0
2253,Low NG Resource,39.47915827,-87.35342652,0,80983992013,0,0,0,0,0,94379356217,0,0,0,0,0
2254,Low NG Resource,39.48251861,-75.02780046,0,0,0,0,0,0,0,0,0,0,0,0,0
2255,Low NG Resource,39.48888814,-76.95900627,0,0,0,0,0,0,0,0,0,0,0,0,0
2256,Low NG Resource,39.49938304,-121.5423692,0,0,0,0,0,0,0,0,0,0,0,0,0
2257,Low NG Resource,39.51115924,-76.30331767,0,35679285342,0,0,0,0,0,0,0,0,0,5.61868E+11,0
2258,Low NG Resource,39.52540532,-84.3555768,0,14012199928,0,0,0,0,0,0,0,0,0,0,0
2259,Low NG Resource,39.53239408,-119.7972653,0,0,0,0,0,0,0,0,0,0,0,0,0
2260,Low NG Resource,39.55226592,-77.84225273,0,0,0,0,0,0,0,0,0,0,0,0,0
2261,Low NG Resource,39.59350915,-116.7788677,0,0,0,0,0,0,0,0,0,0,0,0,0
2262,Low NG Resource,39.63996319,-79.92776353,0,0,0,0,0,0,0,0,0,0,0,0,0
2263,Low NG Resource,39.64851205,-78.80570393,0,0,0,0,0,0,0,0,0,0,0,0,0
2264,Low NG Resource,39.71006547,-104.9503094,0,67668611415,0,0,0,0,0,42567015763,0,0,0,0,0
2265,Low NG Resource,39.72560692,-82.59684763,0,0,0,0,0,0,0,0,0,0,0,0,0
2266,Low NG Resource,39.75065115,-121.8444552,0,0,0,0,0,0,0,0,0,0,0,0,0
2267,Low NG Resource,39.75549259,-84.1688282,0,0,0,0,0,0,0,0,0,0,0,0,0
2268,Low NG Resource,39.75680177,-94.8306913,0,2.35826E+11,0,0,0,0,0,0,0,0,0,0,0
2269,Low NG Resource,39.77499785,-121.6029511,0,0,0,0,0,0,0,0,0,0,0,0,0
2270,Low NG Resource,39.7854341,-89.64277076,0,43461141383,0,0,0,0,0,0,0,0,0,0,0
2271,Low NG Resource,39.81072634,-86.14564358,0,0,0,0,0,0,0,0,0,0,0,0,0
2272,Low NG Resource,39.8173497,-77.03710611,0,0,0,0,0,0,0,0,0,0,0,0,0
2273,Low NG Resource,39.83162441,-84.88927064,0,0,0,0,0,0,0,0,0,0,0,0,0
2274,Low NG Resource,39.8450964,-88.935121,0,43461141383,0,0,0,0,0,0,0,0,0,2.25E+11,0
2275,Low NG Resource,39.93045,-79.6836566,0,0,0,0,0,0,0,0,0,0,0,0,0
2276,Low NG Resource,39.93401385,-77.64343014,0,0,0,0,0,0,0,0,0,0,0,0,0
2277,Low NG Resource,39.93610769,-91.37748154,0,43461141383,0,0,0,0,0,0,0,0,0,0,0
2278,Low NG Resource,39.93770523,-83.81225884,0,14012199928,0,0,0,0,0,0,0,0,0,0,0
2279,Low NG Resource,39.95397071,-82.01463461,0,0,0,0,0,0,0,0,0,0,0,0,0
2280,Low NG Resource,39.95708188,-76.71629786,0,0,0,0,0,0,0,0,0,0,0,0,0
2281,Low NG Resource,39.97364428,-75.29727721,0,42499338997,0,0,0,0,0,3.08948E+11,0,0,0,0,0
2282,Low NG Resource,39.99217696,-105.1032828,0,0,0,0,0,0,0,0,0,0,0,0,0
2283,Low NG Resource,40.02129778,-82.96922957,0,0,0,0,0,0,0,0,0,0,0,0,0
2284,Low NG Resource,40.02813216,-74.56216663,0,0,0,0,0,0,0,0,0,0,0,0,0
2285,Low NG Resource,40.03016401,-105.2377919,0,0,0,0,0,0,0,0,0,0,0,0,0
2286,Low NG Resource,40.03967627,-82.44734408,0,0,0,0,0,0,0,0,0,0,0,0,0
2287,Low NG Resource,40.05406616,-80.72748376,0,14836518833,0,0,0,0,0,0,0,0,0,0,0
2288,Low NG Resource,40.08975887,-85.67970521,0,0,0,0,0,0,0,0,0,0,0,0,0
2289,Low NG Resource,40.09949081,-76.31242048,0,0,0,0,0,0,0,0,0,0,0,0,0
2290,Low NG Resource,40.09960167,-88.24876806,0,86922282766,0,0,0,0,0,0,0,0,0,0,0
2291,Low NG Resource,40.11843442,-87.63269034,0,0,0,0,0,0,0,0,0,0,0,0,0
2292,Low NG Resource,40.13913174,-79.88372655,0,0,0,0,0,0,0,0,0,0,0,0,0
2293,Low NG Resource,40.17079394,-105.0999155,0,0,0,0,0,0,0,0,0,0,0,0,0
2294,Low NG Resource,40.19778649,-85.40441217,0,0,0,0,0,0,0,0,0,0,0,0,0
2295,Low NG Resource,40.22725545,-74.71922717,0,2879780868,0,0,0,0,0,0,0,0,0,0,0
2296,Low NG Resource,40.24666218,-76.8685722,0,0,0,0,0,0,0,0,0,0,0,0,0
2297,Low NG Resource,40.26782176,-75.6472847,0,0,0,0,0,0,0,0,0,0,0,4.99679E+11,0
2298,Low NG Resource,40.27589537,-111.7295092,0,0,0,0,0,0,0,0,0,0,0,0,0
2299,Low NG Resource,40.28642924,-74.57995103,0,0,0,0,0,0,0,0,0,0,0,0,0
2300,Low NG Resource,40.3008146,-78.89222086,0,0,0,0,0,0,0,0,0,0,0,0,0
2301,Low NG Resource,40.34918156,-76.40483895,0,0,0,0,0,0,0,0,0,0,0,0,0
2302,Low NG Resource,40.36311189,-75.9493692,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,Low NG Resource,40.37673,-80.61897797,0,14012199928,0,0,0,0,0,0,0,0,0,0,0
2304,Low NG Resource,40.397779,-95.658046,0,0,0,0,0,0,0,0,0,0,0,0,0
2305,Low NG Resource,40.40571082,-104.7333626,0,0,0,0,0,0,0,0,0,0,0,0,0
2306,Low NG Resource,40.42698936,-86.88536657,0,40491996006,0,0,0,0,0,0,0,0,0,0,0
2307,Low NG Resource,40.45740886,-79.95063362,0,21249669498,0,0,0,0,0,0,0,0,0,0,0
2308,Low NG Resource,40.46601918,-86.14401175,0,0,0,0,0,0,0,0,0,0,0,0,0
2309,Low NG Resource,40.48586982,-78.39236418,0,0,0,0,0,0,0,0,0,0,0,0,0
2310,Low NG Resource,40.49266207,-81.44526386,0,0,0,0,0,0,0,0,0,0,0,0,0
2311,Low NG Resource,40.49343745,-88.97887959,0,0,0,0,0,0,0,0,0,0,0,0,0
2312,Low NG Resource,40.49876005,-105.058524,0,0,0,0,0,0,0,0,0,0,0,0,0
2313,Low NG Resource,40.50380694,-110.3338202,0,0,0,0,0,0,0,0,0,0,0,0,0
2314,Low NG Resource,40.53926945,-112.2994268,0,0,0,0,0,0,0,0,0,0,0,0,0
2315,Low NG Resource,40.54391391,-85.66185015,0,0,0,0,0,0,0,0,0,0,0,0,0
2316,Low NG Resource,40.57563028,-122.3613723,0,0,0,0,0,0,0,0,0,0,0,0,0
2317,Low NG Resource,40.58011168,-83.11366575,0,0,0,0,0,0,0,0,0,0,0,0,0
2318,Low NG Resource,40.63802168,-111.9269069,0,6984999895,0,0,0,0,0,80549891367,0,0,0,0,0
2319,Low NG Resource,40.64450902,-80.57044741,0,28024399856,0,0,0,0,0,8860102829,0,0,0,3.86549E+11,0
2320,Low NG Resource,40.64704127,-75.43406804,0,0,0,0,0,0,0,0,0,0,0,0,0
2321,Low NG Resource,40.6594457,-76.20101201,0,0,0,0,0,0,0,0,0,0,0,0,0
2322,Low NG Resource,40.70114555,-89.58579417,0,43461141383,0,0,0,0,0,0,0,0,0,0,0
2323,Low NG Resource,40.7067798,-99.07246655,0,0,0,0,0,0,0,0,0,0,0,0,0
2324,Low NG Resource,40.71580874,-73.96816066,0,35799713425,0,0,0,0,0,98770885445,0,0,0,0,0
2325,Low NG Resource,40.74071311,-84.12044482,1.07724E+11,42036599785,0,0,0,0,0,71266044491,0,0,0,0,0
2326,Low NG Resource,40.75336734,-82.53010947,0,0,0,0,0,0,0,0,0,0,0,0,0
2327,Low NG Resource,40.77709953,-124.1697449,0,0,0,0,0,0,0,0,0,0,0,0,0
2328,Low NG Resource,40.79207528,-76.51528901,0,0,0,0,0,0,0,0,0,0,0,0,0
2329,Low NG Resource,40.79837979,-77.86006509,0,0,0,0,0,0,0,0,0,0,0,0,0
2330,Low NG Resource,40.80815326,-96.68084746,51829268293,2.30321E+11,0,0,0,0,0,0,0,0,0,0,0
2331,Low NG Resource,40.82038449,-81.92811738,0,0,0,0,0,0,0,0,0,0,0,0,0
2332,Low NG Resource,40.82862562,-81.42980681,0,14012199928,0,0,0,0,0,38522186211,0,0,0,0,0
2333,Low NG Resource,40.86627677,-79.92255101,0,21249669498,0,0,0,0,0,0,0,0,0,0,0
2334,Low NG Resource,40.91477131,-124.0902056,0,0,0,0,0,0,0,0,0,0,0,0,0
2335,Low NG Resource,40.91483039,-81.09586957,0,0,0,0,0,0,0,0,0,0,0,0,0
2336,Low NG Resource,40.92598149,-98.35536029,5081300813,1.1516E+11,0,0,0,0,0,0,0,0,0,0,0
2337,Low NG Resource,40.942039,-90.35606425,1.26016E+11,43461141383,0,0,0,0,0,0,0,0,0,0,0
2338,Low NG Resource,40.98207841,-75.98036386,0,0,0,0,0,0,0,0,0,0,0,0,0
2339,Low NG Resource,40.99041504,-76.87576309,0,0,0,0,0,0,0,0,0,0,0,0,0
2340,Low NG Resource,41.01897451,-76.40431513,0,0,0,0,0,0,0,0,0,0,0,5.13548E+11,0
2341,Low NG Resource,41.02030975,-75.21042934,0,21249669498,0,0,0,0,0,0,0,0,0,0,0
2342,Low NG Resource,41.05221739,-83.63918891,0,0,0,0,0,0,0,0,0,0,0,0,0
2343,Low NG Resource,41.06626469,-81.49284125,0,0,0,0,0,0,0,0,0,0,0,0,0
2344,Low NG Resource,41.10016419,-85.13827724,0,40491996006,0,0,0,0,0,0,0,0,0,0,0
2345,Low NG Resource,41.12,-94.36,6097560976,0,0,0,0,0,0,0,0,0,0,0,0
2346,Low NG Resource,41.14061668,-104.8062547,27439024390,7658626077,0,0,0,0,0,20031536830,0,0,0,0,0
2347,Low NG Resource,41.14076431,-111.9860712,0,3492499948,0,0,0,0,0,0,0,0,0,0,0
2348,Low NG Resource,41.14462884,-80.68116883,0,0,0,0,0,0,0,0,0,0,0,0,0
2349,Low NG Resource,41.15168401,-87.86324802,0,86922282766,0,0,0,0,0,1.00158E+11,0,0,0,9.33682E+11,0
2350,Low NG Resource,41.16905261,-74.54656516,0,0,0,0,0,0,0,0,0,0,0,0,0
2351,Low NG Resource,41.2347002,-96.03366774,0,0,0,0,0,0,0,0,0,0,0,0,0
2352,Low NG Resource,41.23541058,-73.30904934,0,1092690082,0,0,0,0,0,0,0,0,0,0,0
2353,Low NG Resource,41.24720263,-77.00334921,0,0,0,0,0,0,0,0,0,0,0,0,0
2354,Low NG Resource,41.24954525,-85.83284208,0,0,0,0,0,0,0,0,0,0,0,0,0
2355,Low NG Resource,41.261142,-110.806321,0,0,0,0,0,0,0,1309754331,0,0,0,0,0
2356,Low NG Resource,41.3104677,-121.4427313,0,0,0,0,0,0,0,0,0,0,0,0,0
2357,Low NG Resource,41.31636377,-105.6044974,0,0,0,0,0,0,0,0,0,0,0,0,0
2358,Low NG Resource,41.3346244,-89.11981456,0,0,0,0,0,0,0,0,0,0,0,4.93372E+11,0
2359,Low NG Resource,41.35044272,-75.78320497,0,0,0,0,0,0,0,0,0,0,0,0,0
2360,Low NG Resource,41.37022629,-72.78153317,0,0,0,0,0,0,0,0,0,0,0,0,0
2361,Low NG Resource,41.37534178,-83.64988699,0,0,0,0,0,0,0,0,0,0,0,0,0
2362,Low NG Resource,41.39816754,-72.07287644,0,0,0,0,0,0,0,0,0,0,0,4.37699E+11,0
2363,Low NG Resource,41.40450418,-82.16152321,0,0,0,0,0,0,0,0,0,0,0,0,0
2364,Low NG Resource,41.42069383,-82.67951531,0,0,0,0,0,0,0,0,0,0,0,1.85879E+11,0
2365,Low NG Resource,41.4273738,-78.5609398,0,21249669498,0,0,0,0,0,0,0,0,0,0,0
2366,Low NG Resource,41.44259146,-81.60434848,0,28024399856,0,2.22222E+11,0,0,0,0,0,0,0,2.51473E+11,0
2367,Low NG Resource,41.44505338,-74.39384306,0,0,0,0,0,0,0,0,0,0,0,0,0
2368,Low NG Resource,41.45527138,-73.42491723,0,0,0,0,0,0,0,0,0,0,0,0,0
2369,Low NG Resource,41.51745917,-90.51312374,0,0,0,0,0,0,0,0,0,0,0,0,0
2370,Low NG Resource,41.52535356,-99.17519733,0,0,0,0,0,0,0,0,0,0,0,0,0
2371,Low NG Resource,41.54,-109.13,28455284553,0,0,0,0,0,0,0,0,0,0,0,0
2372,Low NG Resource,41.54667858,-92.6445543,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,Low NG Resource,41.54912263,-73.03953582,0,0,0,0,0,0,0,0,0,0,0,0,0
2374,Low NG Resource,41.55319803,-73.98279496,0,0,0,0,0,0,0,0,0,0,0,4.2278E+11,0
2375,Low NG Resource,41.61891626,-93.65699194,0,2.03047E+11,0,0,0,0,0,0,0,0,0,0,0
2376,Low NG Resource,41.63920725,-83.61374498,0,42036599785,0,2.22222E+11,0,0,0,1.34057E+11,0,0,0,0,0
2377,Low NG Resource,41.65933058,-85.92590797,0,0,0,0,0,0,0,0,0,0,0,0,0
2378,Low NG Resource,41.67450251,-86.82074196,0,0,0,0,0,0,0,0,0,0,0,0,0
2379,Low NG Resource,41.67528364,-70.93835619,0,0,0,0,0,0,0,0,0,0,0,0,0
2380,Low NG Resource,41.68115814,-91.55937965,0,0,0,0,0,0,0,0,0,0,0,0,0
2381,Low NG Resource,41.70168243,-70.3851915,0,3925350720,0,0,0,0,0,0,0,0,0,0,0
2382,Low NG Resource,41.71424081,-86.21332738,0,0,0,0,0,0,0,0,0,0,0,0,0
2383,Low NG Resource,41.72456267,-111.834849,0,0,0,0,0,0,0,0,0,0,0,0,0
2384,Low NG Resource,41.73215191,-102.6829634,0,0,0,0,0,0,0,0,0,0,0,0,0
2385,Low NG Resource,41.74018473,-72.69928942,0,0,0,0,0,0,0,0,0,0,0,0,0
2386,Low NG Resource,41.77675362,-71.39741362,0,1237221110,0,0,0,0,0,0,0,0,0,0,0
2387,Low NG Resource,41.780163,-107.109511,0,0,0,0,0,0,0,34669967590,0,0,0,0,0
2388,Low NG Resource,41.82638494,-87.89856991,0,1.30383E+11,0,2.22222E+11,0,0,0,2.36988E+11,0,0,0,0,0
2389,Low NG Resource,41.84051645,-73.09596436,0,0,0,0,0,0,0,0,0,0,0,0,0
2390,Low NG Resource,41.84130073,-90.20538954,0,0,0,0,0,0,0,0,0,0,0,4.03389E+11,0
2391,Low NG Resource,41.92023213,-83.38863745,0,0,0,0,0,0,0,0,0,0,0,2.12398E+11,0
2392,Low NG Resource,41.94076134,-84.01031815,0,0,0,0,0,0,0,0,0,0,0,0,0
2393,Low NG Resource,41.9468932,-74.01582204,0,0,0,0,0,0,0,0,0,0,0,0,0
2394,Low NG Resource,41.95156394,-88.7260266,0,0,0,0,0,0,0,0,0,0,0,0,0
2395,Low NG Resource,41.99866355,-91.66172734,0,0,0,0,0,0,0,0,0,0,0,1.282E+11,0
2396,Low NG Resource,42.02834529,-93.63249542,51829268293,1.01524E+11,0,0,0,0,0,0,0,0,0,0,0
2397,Low NG Resource,42.06643698,-86.46550107,0,0,0,0,0,0,0,0,0,0,0,6.1821E+11,0
2398,Low NG Resource,42.08557134,-80.11421282,0,42499338997,0,2.22222E+11,0,0,0,0,0,0,0,0,0
2399,Low NG Resource,42.1033174,-79.26601721,0,17899856713,0,0,0,0,0,31511148321,0,0,0,0,0
2400,Low NG Resource,42.10543996,-75.96634086,0,0,0,0,0,0,0,0,0,0,0,0,0
2401,Low NG Resource,42.12524664,-72.57470311,0,0,0,0,0,0,0,0,0,0,0,0,0
2402,Low NG Resource,42.1253892,-76.84913874,0,0,0,0,0,0,0,0,0,0,0,0,0
2403,Low NG Resource,42.18580919,-71.79514597,0,0,0,0,0,0,0,0,0,0,0,0,0
2404,Low NG Resource,42.20777736,-121.7560486,0,0,0,0,0,0,0,0,0,0,0,0,0
2405,Low NG Resource,42.2215426,-105.8418502,0,0,0,0,0,0,0,0,0,0,0,0,0
2406,Low NG Resource,42.23945681,-83.66385655,0,0,0,0,0,0,0,0,0,0,0,0,0
2407,Low NG Resource,42.24544525,-84.41162781,0,0,0,0,0,0,0,0,0,0,0,0,0
2408,Low NG Resource,42.24983911,-85.59124555,0,0,0,0,0,0,0,0,0,0,0,0,0
2409,Low NG Resource,42.2619,-110.1946,0,5105750718,0,0,0,0,0,0,0,0,0,0,0
2410,Low NG Resource,42.29526093,-89.01018336,0,0,0,0,0,0,0,0,0,0,0,5.1049E+11,0
2411,Low NG Resource,42.31450341,-85.19949557,0,0,0,0,0,0,0,0,0,0,0,0,0
2412,Low NG Resource,42.33489836,-122.8446037,0,0,0,0,0,0,0,0,0,0,0,0,0
2413,Low NG Resource,42.37258701,-71.14208445,0,0,0,0,0,0,0,0,0,0,0,0,0
2414,Low NG Resource,42.41000144,-88.14333233,0,0,0,0,0,0,0,0,0,0,0,0,0
2415,Low NG Resource,42.42856926,-123.3233055,0,0,0,0,0,0,0,0,0,0,0,0,0
2416,Low NG Resource,42.42928472,-95.02694442,0,0,0,0,0,0,0,0,0,0,0,0,0
2417,Low NG Resource,42.46169827,-76.48337179,0,0,0,0,0,0,0,0,0,0,0,0,0
2418,Low NG Resource,42.48010727,-73.22011901,0,0,0,0,0,0,0,0,0,0,0,0,0
2419,Low NG Resource,42.48161485,-96.40035923,1.88008E+11,2.03047E+11,0,0,0,0,0,0,0,0,0,0,0
2420,Low NG Resource,42.48960675,-83.22772995,0,1.20854E+11,0,0,0,0,0,55471948144,0,0,0,0,0
2421,Low NG Resource,42.49529972,-92.38338914,0,0,0,0,0,0,0,0,0,0,0,0,0
2422,Low NG Resource,42.50456523,-90.69257095,50813008130,1.01524E+11,0,0,0,0,0,0,0,0,0,0,0
2423,Low NG Resource,42.51004252,-89.0264932,0,0,0,0,0,0,0,0,0,0,0,0,0
2424,Low NG Resource,42.51376625,-83.80534205,0,0,0,0,0,0,0,0,0,0,0,0,0
2425,Low NG Resource,42.56151386,-114.455637,0,0,0,0,0,0,0,0,0,0,0,0,0
2426,Low NG Resource,42.56866944,-71.84813883,0,0,0,0,0,0,0,0,0,0,0,0,0
2427,Low NG Resource,42.56876293,-87.86728452,0,0,0,0,0,0,0,0,0,0,0,0,0
2428,Low NG Resource,42.69977411,-89.00515731,0,0,0,0,0,0,0,0,0,0,0,0,0
2429,Low NG Resource,42.72140989,-84.53807731,0,0,0,0,0,0,0,0,0,0,0,0,0
2430,Low NG Resource,42.73654199,-87.83832291,0,0,0,0,0,0,0,0,0,0,0,0,0
2431,Low NG Resource,42.74594498,-73.79843198,0,0,0,0,0,0,0,0,0,0,0,0,0
2432,Low NG Resource,42.80097778,-86.10165704,0,0,0,0,0,0,0,0,0,0,0,0,0
2433,Low NG Resource,42.81961984,-71.44685074,0,0,0,0,0,0,0,0,0,0,0,0,0
2434,Low NG Resource,42.84700714,-106.3573668,0,2552875359,0,0,0,0,0,9823157484,0,0,0,0,0
2435,Low NG Resource,42.88395029,-112.4469031,0,0,0,0,0,0,0,0,0,0,0,0,0
2436,Low NG Resource,42.92672024,-78.82419582,0,35799713425,0,2.22222E+11,0,0,0,0,0,0,0,0,0
2437,Low NG Resource,42.92688776,-76.56177813,0,0,0,0,0,0,0,0,0,0,0,0,0
2438,Low NG Resource,42.94252649,-85.67063474,0,0,0,0,0,0,0,0,0,0,0,0,0
2439,Low NG Resource,42.95758835,-82.48416394,0,0,0,0,0,0,0,0,0,0,0,0,0
2440,Low NG Resource,42.98864322,-83.69545522,0,0,0,0,0,0,0,0,0,0,0,0,0
2441,Low NG Resource,42.99028513,-71.48034852,0,0,0,0,0,0,0,0,0,0,0,0,0
2442,Low NG Resource,43.04146963,-70.81490229,0,0,0,0,0,0,0,0,0,0,0,2.69698E+11,0
2443,Low NG Resource,43.04702837,-109.2687347,0,0,0,0,0,0,0,0,0,0,0,0,0
2444,Low NG Resource,43.05766776,-88.10270425,0,0,0,0,0,0,0,0,0,0,0,0,0
2445,Low NG Resource,43.05964046,-73.79590806,0,0,0,0,0,0,0,0,0,0,0,0,0
2446,Low NG Resource,43.08090885,-89.38523954,0,0,0,0,0,0,0,0,0,0,0,0,0
2447,Low NG Resource,43.09011539,-76.16344941,0,0,0,0,0,0,0,0,0,0,0,0,0
2448,Low NG Resource,43.09517529,-75.27574042,0,0,0,0,0,0,0,0,0,0,0,0,0
2449,Low NG Resource,43.13781221,-77.56981251,0,17899856713,0,2.22222E+11,0,0,0,0,0,0,0,1.25955E+11,0
2450,Low NG Resource,43.16238925,-78.67714151,0,0,0,0,0,0,0,0,0,0,0,0,0
2451,Low NG Resource,43.16522462,-86.21272505,0,0,0,0,0,0,0,0,0,0,0,0,0
2452,Low NG Resource,43.19839857,-118.7888436,0,0,0,0,0,0,0,0,0,0,0,0,0
2453,Low NG Resource,43.20371559,-123.3657486,0,0,0,0,0,0,0,0,0,0,0,0,0
2454,Low NG Resource,43.2227512,-71.55353355,0,10140693978,0,0,0,0,0,0,0,0,0,0,0
2455,Low NG Resource,43.23100244,-70.90442492,0,0,0,0,0,0,0,0,0,0,0,0,0
2456,Low NG Resource,43.23246861,-75.44341669,0,0,0,0,0,0,0,0,0,0,0,0,0
2457,Low NG Resource,43.32028563,-73.65631887,0,0,0,0,0,0,0,0,0,0,0,0,0
2458,Low NG Resource,43.38810816,-88.2341418,0,0,0,0,0,0,0,0,0,0,0,0,0
2459,Low NG Resource,43.40952076,-76.46757325,0,0,0,0,0,0,0,0,0,0,0,1.67805E+11,0
2460,Low NG Resource,43.43235593,-83.97910032,0,0,0,0,0,0,0,0,0,0,0,0,0
2461,Low NG Resource,43.49458106,-112.0004346,0,0,0,0,0,0,0,0,0,0,0,0,0
2462,Low NG Resource,43.53415244,-96.73483983,0,0,0,0,0,0,0,0,0,0,0,0,0
2463,Low NG Resource,43.59263374,-84.76195506,0,0,0,0,0,0,0,0,0,0,0,0,0
2464,Low NG Resource,43.60764359,-83.88864532,0,0,0,0,0,0,0,0,0,0,0,0,0
2465,Low NG Resource,43.61547205,-116.6085124,0,0,0,0,0,0,0,0,0,0,0,0,0
2466,Low NG Resource,43.61605362,-84.22073685,0,60427006766,0,0,0,0,0,0,0,0,0,0,0
2467,Low NG Resource,43.61778027,-116.2903364,0,0,0,0,0,0,0,0,0,0,0,0,0
2468,Low NG Resource,43.66326246,-70.32546065,0,0,0,0,0,0,0,0,0,0,0,0,0
2469,Low NG Resource,43.75134538,-87.75658592,0,0,0,0,0,0,0,0,0,0,0,0,0
2470,Low NG Resource,43.78191369,-88.44066046,0,0,0,0,0,0,0,0,0,0,0,0,0
2471,Low NG Resource,43.848521,-104.213903,0,0,0,0,0,0,0,7126604449,0,0,0,0,0
2472,Low NG Resource,43.86145311,-91.22609015,0,0,0,0,0,0,0,0,0,0,0,0,0
2473,Low NG Resource,44.00941414,-75.81891044,0,0,0,0,0,0,0,0,0,0,0,0,0
2474,Low NG Resource,44.02186586,-92.47643185,0,0,0,0,0,0,0,0,0,0,0,0,0
2475,Low NG Resource,44.02737286,-88.56407201,0,0,0,0,0,0,0,0,0,0,0,0,0
2476,Low NG Resource,44.048202,-91.66599743,0,0,0,0,0,0,0,0,0,0,0,0,0
2477,Low NG Resource,44.04908515,-121.3120018,0,0,0,0,0,0,0,0,0,0,0,0,0
2478,Low NG Resource,44.06495591,-123.0758902,0,0,0,0,0,0,0,0,0,0,0,0,0
2479,Low NG Resource,44.08180348,-70.18166745,0,0,0,0,0,0,0,0,0,0,0,0,0
2480,Low NG Resource,44.08320259,-103.2449728,0,2.10534E+11,0,0,0,0,0,0,0,0,0,0,0
2481,Low NG Resource,44.11702473,-87.64994648,0,0,0,0,0,0,0,0,0,0,0,2.58942E+11,0
2482,Low NG Resource,44.16579613,-93.99046468,0,58802919375,0,0,0,0,0,0,0,0,0,0,0
2483,Low NG Resource,44.24719796,-88.41125098,0,0,0,0,0,0,0,0,0,0,0,0,0
2484,Low NG Resource,44.27388676,-105.487443,0,2552875359,0,0,0,0,0,0,0,0,0,0,0
2485,Low NG Resource,44.32428645,-106.6966774,0,0,0,0,0,0,0,0,0,0,0,0,0
2486,Low NG Resource,44.41514358,-95.73902739,0,0,0,0,0,0,0,0,0,0,0,0,0
2487,Low NG Resource,44.42352016,-115.2284722,0,34000574350,0,0,0,0,0,0,0,0,0,0,0
2488,Low NG Resource,44.48125227,-73.16160888,0,26015843956,0,0,0,0,0,0,0,0,0,0,0
2489,Low NG Resource,44.48618405,-99.81714318,0,0,0,0,0,0,0,0,0,0,0,0,0
2490,Low NG Resource,44.50521797,-88.0415367,0,0,0,0,0,0,0,0,0,0,0,0,0
2491,Low NG Resource,44.51001744,-89.55206797,0,2.40195E+11,0,0,0,0,0,0,0,0,0,0,0
2492,Low NG Resource,44.57503713,-123.2867962,0,0,0,0,0,0,0,0,0,0,0,0,0
2493,Low NG Resource,44.63237704,-123.0906807,0,0,0,0,0,0,0,0,0,0,0,0,0
2494,Low NG Resource,44.72889396,-85.6231178,0,0,0,0,0,0,0,0,0,0,0,0,0
2495,Low NG Resource,44.83654443,-68.74687475,0,49391197360,0,0,0,0,0,0,0,0,0,0,0
2496,Low NG Resource,44.85826795,-91.4445609,0,0,0,0,0,0,0,0,0,0,0,0,0
2497,Low NG Resource,44.867835,-120.8335784,0,47932941770,0,0,0,0,0,0,0,0,0,0,0
2498,Low NG Resource,44.90548033,-89.62654488,0,0,0,0,0,0,0,0,0,0,0,0,0
2499,Low NG Resource,44.93482872,-123.0100961,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,Low NG Resource,44.97811307,-93.28104717,0,1.76409E+11,0,6.66667E+11,0,0,0,1.70538E+11,0,0,0,2.11856E+11,0
2501,Low NG Resource,45.15282681,-122.8524907,0,0,0,0,0,0,0,0,0,0,0,0,0
2502,Low NG Resource,45.21445877,-123.1734816,0,0,0,0,0,0,0,0,0,0,0,0,0
2503,Low NG Resource,45.51955858,-122.6508928,0,0,0,0,0,0,0,0,0,0,0,0,0
2504,Low NG Resource,45.57184505,-94.19397895,0,58802919375,0,0,0,0,0,0,0,0,0,1.20955E+11,0
2505,Low NG Resource,45.59,-95.88,0,0,0,0,0,0,0,0,0,0,0,0,0
2506,Low NG Resource,45.68387272,-111.0562299,0,0,0,0,0,0,0,0,0,0,0,0,0
2507,Low NG Resource,45.79131521,-108.5310087,0,34148850684,0,0,0,0,0,72190576960,0,0,0,0,0
2508,Low NG Resource,45.98480748,-112.5170056,0,17074425342,0,0,0,0,0,0,0,0,0,0,0
2509,Low NG Resource,46.03920216,-118.3523501,0,0,0,0,0,0,0,0,0,0,0,0,0
2510,Low NG Resource,46.14246189,-122.9456241,15243902439,13904997999,0,0,0,0,0,0,0,0,0,0,0
2511,Low NG Resource,46.23810529,-119.1938525,0,0,0,0,0,0,0,0,0,0,0,0,0
2512,Low NG Resource,46.26693022,-93.64810441,0,0,0,0,0,0,0,0,0,0,0,0,0
2513,Low NG Resource,46.38866178,-117.0249628,0,0,0,0,0,0,0,0,0,0,0,0,0
2514,Low NG Resource,46.39538751,-88.15397955,0,0,0,0,0,0,0,0,0,0,0,0,0
2515,Low NG Resource,46.4410602,-108.0352311,0,0,0,0,0,0,0,0,0,0,0,0,0
2516,Low NG Resource,46.61199422,-120.5429208,0,0,0,0,0,0,0,0,0,0,0,0,0
2517,Low NG Resource,46.61488233,-111.9917002,0,0,0,0,0,0,0,0,0,0,0,0,0
2518,Low NG Resource,46.73052282,-122.9827901,0,0,0,0,0,0,0,0,0,0,0,0,0
